0.015625 0.765625 0.019995 0.000450
0.015625 0.773438 0.019993 0.000515
0.015625 0.781250 0.019992 0.000576
0.015625 0.789062 0.019990 0.000632
0.015625 0.796875 0.019988 0.000685
0.015625 0.804688 0.019987 0.000733
0.015625 0.812500 0.019985 0.000778
0.015625 0.820312 0.019983 0.000819
0.015625 0.828125 0.019982 0.000856
0.015625 0.835938 0.019980 0.000891
0.015625 0.843750 0.019979 0.000922
0.015625 0.851562 0.019977 0.000950
0.015625 0.859375 0.019976 0.000975
0.015625 0.867188 0.019975 0.000998
0.015625 0.875000 0.019974 0.001019
0.015625 0.882812 0.019973 0.001037
0.015625 0.890625 0.019972 0.001053
0.015625 0.898438 0.019972 0.001067
0.015625 0.906250 0.019971 0.001080
0.015625 0.914062 0.019970 0.001091
0.015625 0.921875 0.019970 0.001100
0.015625 0.929688 0.019969 0.001109
0.015625 0.937500 0.019969 0.001116
0.015625 0.945312 0.019969 0.001122
0.015625 0.953125 0.019968 0.001127
0.015625 0.960938 0.019968 0.001131
0.015625 0.968750 0.019968 0.001134
0.015625 0.976562 0.019968 0.001136
0.015625 0.984375 0.019968 0.001138
0.015625 0.992188 0.019968 0.001138
0.023438 0.007812 0.017816 0.009088
0.023438 0.015625 0.019968 0.001137
0.023438 0.023438 0.019968 0.001139
0.023438 0.031250 0.019967 0.001141
0.023438 0.039062 0.019967 0.001143
0.023438 0.046875 0.019967 0.001146
0.023438 0.054688 0.019967 0.001149
0.023438 0.062500 0.019967 0.001153
0.023438 0.070312 0.019967 0.001156
0.023438 0.078125 0.019966 0.001160
0.023438 0.085938 0.019966 0.001164
0.023438 0.093750 0.019966 0.001167
0.023438 0.101562 0.019966 0.001170
0.023438 0.109375 0.019966 0.001172
0.023438 0.117188 0.019966 0.001174
0.023438 0.125000 0.019965 0.001175
0.023438 0.132812 0.019965 0.001174
0.023438 0.140625 0.019966 0.001172
0.023438 0.148438 0.019966 0.001169
0.023438 0.156250 0.019966 0.001163
0.023438 0.164062 0.019967 0.001155
0.023438 0.171875 0.019967 0.001144
0.023438 0.179688 0.019968 0.001130
0.023438 0.187500 0.019969 0.001113
0.023438 0.195312 0.019970 0.001092
0.023438 0.203125 0.019971 0.001067
0.023438 0.210938 0.019973 0.001038
0.023438 0.218750 0.019975 0.001004
0.023438 0.226562 0.019977 0.000965
0.023438 0.234375 0.019979 0.000921
0.023438 0.242188 0.019981 0.000871
0.023438 0.250000 0.019983 0.000815
0.023438 0.257812 0.019986 0.000753
0.023438 0.265625 0.019988 0.000685
0.023438 0.273438 0.019991 0.000610
0.023438 0.281250 0.019993 0.000529
0.023438 0.289062 0.019995 0.000442
0.023438 0.296875 0.019997 0.000348
0.023438 0.304688 0.019998 0.000249
0.023438 0.312500 0.019999 0.000144
0.023438 0.320312 0.020000 0.000033
0.023438 0.328125 0.020000 -0.000082
0.023438 0.335938 0.019999 -0.000201
0.023438 0.343750 0.019997 -0.000324
0.023438 0.351562 0.019995 -0.000450
0.023438 0.359375 0.019992 -0.000578
0.023438 0.367188 0.019987 -0.000707
0.023438 0.375000 0.019983 -0.000836
0.023438 0.382812 0.019977 -0.000965
0.023438 0.390625 0.019970 -0.001092
0.023438 0.398438 0.019963 -0.001217
0.023438 0.406250 0.019955 -0.001338
0.023438 0.414062 0.019947 -0.001454
0.023438 0.421875 0.019939 -0.001566
0.023438 0.429688 0.019930 -0.001671
0.023438 0.437500 0.019922 -0.001769
0.023438 0.445312 0.019913 -0.001860
0.023438 0.453125 0.019905 -0.001943
0.023438 0.460938 0.019898 -0.002017
0.023438 0.468750 0.019891 -0.002081
0.023438 0.476562 0.019886 -0.002136
0.023438 0.484375 0.019881 -0.002181
0.023438 0.492188 0.019877 -0.002216
0.023438 0.500000 0.019874 -0.002240
0.023438 0.507812 0.019873 -0.002254
0.023438 0.515625 0.019872 -0.002257
0.023438 0.523438 0.019873 -0.002250
0.023438 0.531250 0.019875 -0.002232
0.023438 0.539062 0.019878 -0.002204
0.023438 0.546875 0.019882 -0.002167
0.023438 0.554688 0.019887 -0.002120
0.023438 0.562500 0.019893 -0.002064
0.023438 0.570312 0.019900 -0.002000
0.023438 0.578125 0.019907 -0.001927
0.023438 0.585938 0.019914 -0.001848
0.023438 0.593750 0.019922 -0.001761
0.023438 0.601562 0.019930 -0.001668
0.023438 0.609375 0.019938 -0.001570
0.023438 0.617188 0.019946 -0.001467
0.023438 0.625000 0.019954 -0.001360
0.023438 0.632812 0.019961 -0.001249
0.023438 0.640625 0.019968 -0.001137
0.023438 0.648438 0.019974 -0.001022
0.023438 0.656250 0.019979 -0.000907
0.023438 0.664062 0.019984 -0.000792
0.023438 0.671875 0.019989 -0.000676
0.023438 0.679688 0.019992 -0.000562
0.023438 0.687500 0.019995 -0.000450
0.023438 0.695312 0.019997 -0.000340
0.023438 0.703125 0.019999 -0.000233
0.023438 0.710938 0.020000 -0.000129
0.023438 0.718750 0.020000 -0.000028
0.023438 0.726562 0.020000 0.000069
0.023438 0.734375 0.019999 0.000161
0.023438 0.742188 0.019998 0.000250
0.023438 0.750000 0.019997 0.000333
0.023438 0.757812 0.019996 0.000413
0.023438 0.765625 0.019994 0.000487
0.023438 0.773438 0.019992 0.000557
0.023438 0.781250 0.019990 0.000622
0.023438 0.789062 0.019988 0.000683
0.023438 0.796875 0.019986 0.000740
0.023438 0.804688 0.019984 0.000792
0.023438 0.812500 0.019982 0.000840
0.023438 0.820312 0.019980 0.000884
0.023438 0.828125 0.019979 0.000924
0.023438 0.835938 0.019977 0.000961
0.023438 0.843750 0.019975 0.000994
0.023438 0.851562 0.019974 0.001024
0.023438 0.859375 0.019972 0.001052
0.023438 0.867188 0.019971 0.001076
0.023438 0.875000 0.019970 0.001098
0.023438 0.882812 0.019969 0.001117
0.023438 0.890625 0.019968 0.001135
0.023438 0.898438 0.019967 0.001150
0.023438 0.906250 0.019966 0.001164
0.023438 0.914062 0.019965 0.001175
0.023438 0.921875 0.019965 0.001186
0.023438 0.929688 0.019964 0.001194
0.023438 0.937500 0.019964 0.001202
0.023438 0.945312 0.019963 0.001208
0.023438 0.953125 0.019963 0.001214
0.023438 0.960938 0.019963 0.001218
0.023438 0.968750 0.019963 0.001221
0.023438 0.976562 0.019963 0.001224
0.023438 0.984375 0.019962 0.001225
0.023438 0.992188 0.019962 0.001226
0.031250 0.007812 0.017670 0.009369
0.031250 0.015625 0.019965 0.001182
0.031250 0.023438 0.019965 0.001184
0.031250 0.031250 0.019965 0.001186
0.031250 0.039062 0.019965 0.001189
0.031250 0.046875 0.019964 0.001192
0.031250 0.054688 0.019964 0.001195
0.031250 0.062500 0.019964 0.001199
0.031250 0.070312 0.019964 0.001203
0.031250 0.078125 0.019964 0.001207
0.031250 0.085938 0.019963 0.001211
0.031250 0.093750 0.019963 0.001215
0.031250 0.101562 0.019963 0.001218
0.031250 0.109375 0.019963 0.001221
0.031250 0.117188 0.019963 0.001223
0.031250 0.125000 0.019963 0.001224
0.031250 0.132812 0.019963 0.001223
0.031250 0.140625 0.019963 0.001222
0.031250 0.148438 0.019963 0.001218
0.031250 0.156250 0.019963 0.001213
0.031250 0.164062 0.019964 0.001204
0.031250 0.171875 0.019964 0.001194
0.031250 0.179688 0.019965 0.001180
0.031250 0.187500 0.019966 0.001162
0.031250 0.195312 0.019967 0.001141
0.031250 0.203125 0.019969 0.001116
0.031250 0.210938 0.019971 0.001086
0.031250 0.218750 0.019972 0.001051
0.031250 0.226562 0.019974 0.001010
0.031250 0.234375 0.019977 0.000965
0.031250 0.242188 0.019979 0.000913
0.031250 0.250000 0.019982 0.000855
0.031250 0.257812 0.019984 0.000791
0.031250 0.265625 0.019987 0.000720
0.031250 0.273438 0.019990 0.000642
0.031250 0.281250 0.019992 0.000558
0.031250 0.289062 0.019995 0.000467
0.031250 0.296875 0.019997 0.000370
0.031250 0.304688 0.019998 0.000266
0.031250 0.312500 0.019999 0.000157
0.031250 0.320312 0.020000 0.000042
0.031250 0.328125 0.020000 -0.000078
0.031250 0.335938 0.019999 -0.000203
0.031250 0.343750 0.019997 -0.000331
0.031250 0.351562 0.019995 -0.000462
0.031250 0.359375 0.019991 -0.000596
0.031250 0.367188 0.019987 -0.000730
0.031250 0.375000 0.019981 -0.000865
0.031250 0.382812 0.019975 -0.000999
0.031250 0.390625 0.019968 -0.001132
0.031250 0.398438 0.019960 -0.001262
0.031250 0.406250 0.019952 -0.001388
0.031250 0.414062 0.019943 -0.001510
0.031250 0.421875 0.019934 -0.001626
0.031250 0.429688 0.019925 -0.001735
0.031250 0.437500 0.019915 -0.001838
0.031250 0.445312 0.019906 -0.001932
0.031250 0.453125 0.019898 -0.002018
0.031250 0.460938 0.019890 -0.002095
0.031250 0.468750 0.019883 -0.002162
0.031250 0.476562 0.019877 -0.002219
0.031250 0.484375 0.019871 -0.002266
0.031250 0.492188 0.019867 -0.002301
0.031250 0.500000 0.019864 -0.002327
0.031250 0.507812 0.019863 -0.002341
0.031250 0.515625 0.019862 -0.002344
0.031250 0.523438 0.019863 -0.002336
0.031250 0.531250 0.019865 -0.002318
0.031250 0.539062 0.019869 -0.002289
0.031250 0.546875 0.019873 -0.002250
0.031250 0.554688 0.019878 -0.002201
0.031250 0.562500 0.019885 -0.002143
0.031250 0.570312 0.019892 -0.002076
0.031250 0.578125 0.019900 -0.002001
0.031250 0.585938 0.019908 -0.001918
0.031250 0.593750 0.019916 -0.001827
0.031250 0.601562 0.019925 -0.001731
0.031250 0.609375 0.019934 -0.001628
0.031250 0.617188 0.019942 -0.001521
0.031250 0.625000 0.019950 -0.001409
0.031250 0.632812 0.019958 -0.001295
0.031250 0.640625 0.019965 -0.001177
0.031250 0.648438 0.019972 -0.001058
0.031250 0.656250 0.019978 -0.000938
0.031250 0.664062 0.019983 -0.000818
0.031250 0.671875 0.019988 -0.000698
0.031250 0.679688 0.019992 -0.000579
0.031250 0.687500 0.019995 -0.000462
0.031250 0.695312 0.019997 -0.000348
0.031250 0.703125 0.019999 -0.000236
0.031250 0.710938 0.020000 -0.000128
0.031250 0.718750 0.020000 -0.000023
0.031250 0.726562 0.020000 0.000078
0.031250 0.734375 0.019999 0.000174
0.031250 0.742188 0.019998 0.000266
0.031250 0.750000 0.019997 0.000353
0.031250 0.757812 0.019995 0.000435
0.031250 0.765625 0.019993 0.000512
0.031250 0.773438 0.019991 0.000585
0.031250 0.781250 0.019989 0.000653
0.031250 0.789062 0.019987 0.000716
0.031250 0.796875 0.019985 0.000774
0.031250 0.804688 0.019983 0.000828
0.031250 0.812500 0.019981 0.000878
0.031250 0.820312 0.019979 0.000924
0.031250 0.828125 0.019977 0.000965
0.031250 0.835938 0.019975 0.001003
0.031250 0.843750 0.019973 0.001038
0.031250 0.851562 0.019971 0.001069
0.031250 0.859375 0.019970 0.001097
0.031250 0.867188 0.019968 0.001122
0.031250 0.875000 0.019967 0.001145
0.031250 0.882812 0.019966 0.001165
0.031250 0.890625 0.019965 0.001183
0.031250 0.898438 0.019964 0.001199
0.031250 0.906250 0.019963 0.001212
0.031250 0.914062 0.019962 0.001224
0.031250 0.921875 0.019962 0.001235
0.031250 0.929688 0.019961 0.001244
0.031250 0.937500 0.019961 0.001252
0.031250 0.945312 0.019960 0.001258
0.031250 0.953125 0.019960 0.001264
0.031250 0.960938 0.019960 0.001268
0.031250 0.968750 0.019960 0.001272
0.031250 0.976562 0.019959 0.001274
0.031250 0.984375 0.019959 0.001276
0.031250 0.992188 0.019959 0.001276
0.039062 0.007812 0.017575 0.009546
0.039062 0.015625 0.019963 0.001211
0.039062 0.023438 0.019963 0.001213
0.039062 0.031250 0.019963 0.001215
0.039062 0.039062 0.019963 0.001218
0.039062 0.046875 0.019963 0.001221
0.039062 0.054688 0.019962 0.001225
0.039062 0.062500 0.019962 0.001229
0.039062 0.070312 0.019962 0.001233
0.039062 0.078125 0.019962 0.001238
0.039062 0.085938 0.019961 0.001242
0.039062 0.093750 0.019961 0.001246
0.039062 0.101562 0.019961 0.001250
0.039062 0.109375 0.019961 0.001253
0.039062 0.117188 0.019961 0.001255
0.039062 0.125000 0.019960 0.001257
0.039062 0.132812 0.019960 0.001257
0.039062 0.140625 0.019961 0.001256
0.039062 0.148438 0.019961 0.001252
0.039062 0.156250 0.019961 0.001247
0.039062 0.164062 0.019962 0.001239
0.039062 0.171875 0.019962 0.001229
0.039062 0.179688 0.019963 0.001215
0.039062 0.187500 0.019964 0.001198
0.039062 0.195312 0.019965 0.001177
0.039062 0.203125 0.019967 0.001151
0.039062 0.210938 0.019969 0.001121
0.039062 0.218750 0.019971 0.001085
0.039062 0.226562 0.019973 0.001045
0.039062 0.234375 0.019975 0.000998
0.039062 0.242188 0.019978 0.000946
0.039062 0.250000 0.019980 0.000887
0.039062 0.257812 0.019983 0.000821
0.039062 0.265625 0.019986 0.000749
0.039062 0.273438 0.019989 0.000669
0.039062 0.281250 0.019991 0.000583
0.039062 0.289062 0.019994 0.000490
0.039062 0.296875 0.019996 0.000390
0.039062 0.304688 0.019998 0.000284
0.039062 0.312500 0.019999 0.000171
0.039062 0.320312 0.020000 0.000052
0.039062 0.328125 0.020000 -0.000071
0.039062 0.335938 0.019999 -0.000200
0.039062 0.343750 0.019997 -0.000332
0.039062 0.351562 0.019995 -0.000467
0.039062 0.359375 0.019991 -0.000605
0.039062 0.367188 0.019986 -0.000744
0.039062 0.375000 0.019980 -0.000883
0.039062 0.382812 0.019974 -0.001022
0.039062 0.390625 0.019966 -0.001158
0.039062 0.398438 0.019958 -0.001293
0.039062 0.406250 0.019949 -0.001423
0.039062 0.414062 0.019940 -0.001548
0.039062 0.421875 0.019930 -0.001668
0.039062 0.429688 0.019921 -0.001781
0.039062 0.437500 0.019911 -0.001887
0.039062 0.445312 0.019901 -0.001985
0.039062 0.453125 0.019892 -0.002073
0.039062 0.460938 0.019884 -0.002153
0.039062 0.468750 0.019876 -0.002222
0.039062 0.476562 0.019870 -0.002281
0.039062 0.484375 0.019864 -0.002329
0.039062 0.492188 0.019860 -0.002365
0.039062 0.500000 0.019857 -0.002391
0.039062 0.507812 0.019855 -0.002406
0.039062 0.515625 0.019854 -0.002409
0.039062 0.523438 0.019855 -0.002401
0.039062 0.531250 0.019858 -0.002382
0.039062 0.539062 0.019861 -0.002352
0.039062 0.546875 0.019866 -0.002312
0.039062 0.554688 0.019872 -0.002261
0.039062 0.562500 0.019879 -0.002201
0.039062 0.570312 0.019886 -0.002132
0.039062 0.578125 0.019894 -0.002054
0.039062 0.585938 0.019903 -0.001968
0.039062 0.593750 0.019912 -0.001874
0.039062 0.601562 0.019921 -0.001775
0.039062 0.609375 0.019930 -0.001669
0.039062 0.617188 0.019939 -0.001558
0.039062 0.625000 0.019948 -0.001443
0.039062 0.632812 0.019956 -0.001325
0.039062 0.640625 0.019964 -0.001204
0.039062 0.648438 0.019971 -0.001081
0.039062 0.656250 0.019977 -0.000957
0.039062 0.664062 0.019983 -0.000834
0.039062 0.671875 0.019987 -0.000710
0.039062 0.679688 0.019991 -0.000588
0.039062 0.687500 0.019995 -0.000468
0.039062 0.695312 0.019997 -0.000350
0.039062 0.703125 0.019999 -0.000235
0.039062 0.710938 0.020000 -0.000123
0.039062 0.718750 0.020000 -0.000016
0.039062 0.726562 0.020000 0.000088
0.039062 0.734375 0.019999 0.000186
0.039062 0.742188 0.019998 0.000280
0.039062 0.750000 0.019997 0.000370
0.039062 0.757812 0.019995 0.000454
0.039062 0.765625 0.019993 0.000533
0.039062 0.773438 0.019991 0.000607
0.039062 0.781250 0.019989 0.000677
0.039062 0.789062 0.019986 0.000741
0.039062 0.796875 0.019984 0.000801
0.039062 0.804688 0.019982 0.000856
0.039062 0.812500 0.019979 0.000907
0.039062 0.820312 0.019977 0.000953
0.039062 0.828125 0.019975 0.000996
0.039062 0.835938 0.019973 0.001034
0.039062 0.843750 0.019971 0.001069
0.039062 0.851562 0.019970 0.001101
0.039062 0.859375 0.019968 0.001129
0.039062 0.867188 0.019967 0.001155
0.039062 0.875000 0.019965 0.001178
0.039062 0.882812 0.019964 0.001198
0.039062 0.890625 0.019963 0.001216
0.039062 0.898438 0.019962 0.001232
0.039062 0.906250 0.019961 0.001246
0.039062 0.914062 0.019960 0.001258
0.039062 0.921875 0.019960 0.001269
0.039062 0.929688 0.019959 0.001278
0.039062 0.937500 0.019959 0.001285
0.039062 0.945312 0.019958 0.001292
0.039062 0.953125 0.019958 0.001297
0.039062 0.960938 0.019958 0.001302
0.039062 0.968750 0.019957 0.001305
0.039062 0.976562 0.019957 0.001308
0.039062 0.984375 0.019957 0.001309
0.039062 0.992188 0.019957 0.001310
0.046875 0.007812 0.017509 0.009667
0.046875 0.015625 0.019962 0.001232
0.046875 0.023438 0.019962 0.001234
0.046875 0.031250 0.019962 0.001236
0.046875 0.039062 0.019962 0.001239
0.046875 0.046875 0.019961 0.001242
0.046875 0.054688 0.019961 0.001246
0.046875 0.062500 0.019961 0.001251
0.046875 0.070312 0.019961 0.001255
0.046875 0.078125 0.019960 0.001260
0.046875 0.085938 0.019960 0.001264
0.046875 0.093750 0.019960 0.001269
0.046875 0.101562 0.019959 0.001273
0.046875 0.109375 0.019959 0.001277
0.046875 0.117188 0.019959 0.001280
0.046875 0.125000 0.019959 0.001282
0.046875 0.132812 0.019959 0.001282
0.046875 0.140625 0.019959 0.001281
0.046875 0.148438 0.019959 0.001279
0.046875 0.156250 0.019959 0.001274
0.046875 0.164062 0.019960 0.001267
0.046875 0.171875 0.019960 0.001257
0.046875 0.179688 0.019961 0.001243
0.046875 0.187500 0.019962 0.001226
0.046875 0.195312 0.019964 0.001206
0.046875 0.203125 0.019965 0.001180
0.046875 0.210938 0.019967 0.001150
0.046875 0.218750 0.019969 0.001115
0.046875 0.226562 0.019971 0.001074
0.046875 0.234375 0.019974 0.001028
0.046875 0.242188 0.019976 0.000975
0.046875 0.250000 0.019979 0.000915
0.046875 0.257812 0.019982 0.000849
0.046875 0.265625 0.019985 0.000775
0.046875 0.273438 0.019988 0.000695
0.046875 0.281250 0.019991 0.000607
0.046875 0.289062 0.019993 0.000512
0.046875 0.296875 0.019996 0.000411
0.046875 0.304688 0.019998 0.000302
0.046875 0.312500 0.019999 0.000187
0.046875 0.320312 0.020000 0.000066
0.046875 0.328125 0.020000 -0.000061
0.046875 0.335938 0.019999 -0.000193
0.046875 0.343750 0.019997 -0.000328
0.046875 0.351562 0.019995 -0.000467
0.046875 0.359375 0.019991 -0.000609
0.046875 0.367188 0.019986 -0.000751
0.046875 0.375000 0.019980 -0.000895
0.046875 0.382812 0.019973 -0.001037
0.046875 0.390625 0.019965 -0.001178
0.046875 0.398438 0.019957 -0.001316
